zone_id,zone_name,region,timestamp,delay_risk_score,depletion_risk_score,risk_level,taxi_count,depletion_rate_1h,supply_vs_yesterday,explanation_tag,demand_pressure_score,demand_pressure_level,baseline_supply,imbalance_score,imbalance_level,policy_action,policy_reason,predicted_shortage,severity_bucket,persistence_count,neighbor_surplus,recommended_action,action_reason,estimated_action_cost,estimated_shortage_reduction,budget_remaining,constraints_triggered
52,Woodlands,North,2026-04-23 18:00:00+08:00,0.9772,0.9772,high,22,-1.875,2.2,peak hour,0.365,low,9.0,0.1088,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.5063,moderate,1,0.7,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
52,Woodlands,North,2026-04-23 23:00:00+08:00,0.6766,0.6766,medium,22,0.0,1.375,normal conditions,0.0304,low,15.0,0.0111,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2505,moderate,2,0.7,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
52,Woodlands,North,2026-04-24 07:00:00+08:00,0.8099,0.8099,high,19,-0.8181818,2.1111112,low supply + peak hour,0.3149,low,8.0,0.0948,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.4252,moderate,1,0.7,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
52,Woodlands,North,2026-04-24 10:00:00+08:00,0.5109,0.5109,medium,15,0.2,1.6666666,low supply,0.2038,low,8.0,0.0668,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2705,moderate,2,0.7,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
52,Woodlands,North,2026-04-24 14:00:00+08:00,0.7055,0.7055,high,16,0.0,1.0,low supply,0.0624,low,15.0,0.0265,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.275,moderate,1,0.7,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
52,Woodlands,North,2026-04-24 15:00:00+08:00,0.7164,0.7164,high,20,-0.23529412,2.0,normal conditions,0.1286,low,9.0,0.0396,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3086,moderate,2,0.7,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
52,Woodlands,North,2026-04-26 02:00:00+08:00,0.6635,0.6635,medium,20,-0.23529412,1.6666666,normal conditions,0.0364,low,11.0,0.0121,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2486,low,0,0.7,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
52,Woodlands,North,2026-04-27 10:00:00+08:00,0.8542,0.8542,high,18,-2.0,1.125,low supply,0.2038,low,15.0,0.0815,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.3907,moderate,2,0.7,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
52,Woodlands,North,2026-04-27 15:00:00+08:00,0.547,0.547,medium,14,0.21052632,1.4,low supply,0.1286,low,9.0,0.0456,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2493,low,0,0.7,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
52,Woodlands,North,2026-04-27 16:00:00+08:00,0.765,0.765,high,19,-0.33333334,1.9,low supply,0.2273,low,9.0,0.0713,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.37,moderate,1,0.7,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
52,Woodlands,North,2026-04-27 18:00:00+08:00,0.9258,0.9258,high,24,-0.9230769,2.6666667,peak hour,0.365,low,8.0,0.1022,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.4883,moderate,1,0.7,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
52,Woodlands,North,2026-04-28 02:00:00+08:00,0.4107,0.4107,medium,17,0.14285715,2.125,low supply,0.0164,low,7.0,0.0049,low,no_action,Heuristic baseline policy recommends no action because depletion risk and imbalance remain low.,0.1511,low,0,0.7,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
52,Woodlands,North,2026-04-28 08:00:00+08:00,0.582,0.582,medium,18,-0.1875,1.2857143,low supply + peak hour,0.365,low,13.0,0.1363,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.368,moderate,1,0.7,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
52,Woodlands,North,2026-04-28 10:00:00+08:00,0.6233,0.6233,medium,19,-0.42857143,1.0555556,low supply,0.2038,low,17.0,0.0845,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3099,moderate,1,0.7,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
52,Woodlands,North,2026-04-28 22:00:00+08:00,0.5565,0.5565,medium,20,-0.3125,4.0,normal conditions,0.0624,low,4.0,0.0155,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2229,low,0,0.7,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
52,Woodlands,North,2026-04-29 02:00:00+08:00,0.6484,0.6484,medium,23,-0.6,1.5333333,normal conditions,0.0164,low,14.0,0.0057,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2343,low,0,0.7,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
52,Woodlands,North,2026-04-29 10:00:00+08:00,0.6226,0.6226,medium,14,-0.36363637,1.0769231,low supply,0.2038,low,12.0,0.0827,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3096,moderate,2,0.7,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
52,Woodlands,North,2026-04-30 01:00:00+08:00,0.4252,0.4252,medium,19,-0.6666667,1.3571428,low supply,0.0152,low,13.0,0.0055,low,no_action,Heuristic baseline policy recommends no action because depletion risk and imbalance remain low.,0.1557,low,0,0.7,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
52,Woodlands,North,2026-04-30 11:00:00+08:00,0.6759,0.6759,medium,18,-0.35714287,1.125,low supply,0.1023,low,15.0,0.0409,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2826,moderate,1,0.7,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
52,Woodlands,North,2026-04-30 14:00:00+08:00,0.7196,0.7196,high,18,0.0,1.2857143,low supply,0.0624,low,13.0,0.0233,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2799,moderate,2,0.7,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
52,Woodlands,North,2026-04-30 23:00:00+08:00,0.7841,0.7841,high,16,-2.0,1.1428572,low supply,0.0304,low,13.0,0.012,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.2881,moderate,2,0.7,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
52,Woodlands,North,2026-05-01 01:00:00+08:00,0.7056,0.7056,high,24,-0.47058824,1.7142857,public holiday,0.0152,low,13.0,0.005,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2538,moderate,1,0.7,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
52,Woodlands,North,2026-05-01 04:00:00+08:00,0.4552,0.4552,medium,19,-0.42857143,1.2666667,low supply + public holiday,0.0446,low,14.0,0.0168,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.1794,low,0,0.7,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
53,Yishun,North,2026-04-18 15:00:00+08:00,0.4053,0.4053,medium,19,-0.25,1.117647,low supply,0.1486,low,16.0,0.0598,low,no_action,Heuristic baseline policy recommends no action because depletion risk and imbalance remain low.,0.2087,low,0,0.0,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
53,Yishun,North,2026-04-20 14:00:00+08:00,0.5456,0.5456,medium,23,-0.5,1.2777778,normal conditions,0.0624,low,17.0,0.0235,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.219,low,0,0.0,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
53,Yishun,North,2026-04-21 05:00:00+08:00,0.436,0.436,medium,35,-0.5,1.4,normal conditions,0.1023,low,24.0,0.0373,low,no_action,Heuristic baseline policy recommends no action because depletion risk and imbalance remain low.,0.1986,low,0,0.0,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
53,Yishun,North,2026-04-22 11:00:00+08:00,0.7887,0.7887,high,23,-2.0,1.2105263,normal conditions,0.1023,low,18.0,0.0397,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.3221,moderate,3,0.0,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
53,Yishun,North,2026-04-22 12:00:00+08:00,0.4562,0.4562,medium,18,0.20833333,0.94736844,low supply,0.0446,low,18.0,0.0196,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.1797,low,0,0.0,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
53,Yishun,North,2026-04-23 15:00:00+08:00,0.6128,0.6128,medium,21,-2.0,0.5833333,below yesterday baseline,0.1286,low,35.0,0.1572,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3524,moderate,2,0.0,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
53,Yishun,North,2026-04-23 16:00:00+08:00,0.4546,0.4546,medium,26,-0.22727273,2.1666667,normal conditions,0.2273,low,11.0,0.0685,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2614,moderate,3,0.0,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
53,Yishun,North,2026-04-28 02:00:00+08:00,0.4469,0.4469,medium,20,0.16,1.5384616,normal conditions,0.0164,low,12.0,0.0056,low,no_action,Heuristic baseline policy recommends no action because depletion risk and imbalance remain low.,0.1638,low,0,0.0,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
53,Yishun,North,2026-04-28 22:00:00+08:00,0.7018,0.7018,high,29,-0.6666667,1.5263158,normal conditions,0.0624,low,18.0,0.0218,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2737,moderate,1,0.0,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
53,Yishun,North,2026-04-29 02:00:00+08:00,0.5352,0.5352,medium,35,-0.2413793,1.9444444,normal conditions,0.0164,low,17.0,0.0052,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.1947,low,0,0.0,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
53,Yishun,North,2026-04-30 14:00:00+08:00,0.7599,0.7599,high,19,-1.5,0.6785714,low supply + below yesterday baseline,0.0624,low,27.0,0.093,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.3533,moderate,1,0.0,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
53,Yishun,North,2026-04-30 17:00:00+08:00,0.4214,0.4214,medium,18,0.05,0.8181818,low supply + peak hour,0.3239,low,21.0,0.184,low,no_action,Heuristic baseline policy recommends no action because depletion risk and imbalance remain low.,0.3218,moderate,2,0.0,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
53,Yishun,North,2026-04-30 23:00:00+08:00,0.6709,0.6709,medium,25,-0.73333335,2.2727273,normal conditions,0.0304,low,10.0,0.009,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2485,low,0,0.0,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
53,Yishun,North,2026-05-01 07:00:00+08:00,0.529,0.529,medium,19,-1.0,1.0,low supply + peak hour + public holiday,0.3149,low,18.0,0.1346,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3269,moderate,1,0.0,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
53,Yishun,North,2026-05-01 10:00:00+08:00,0.4798,0.4798,medium,30,-0.55,1.5789474,public holiday,0.2038,low,18.0,0.0701,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2596,moderate,2,0.0,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
54,Bukit Brown,Central,2026-04-16 10:00:00+08:00,0.9898,0.9898,high,18,-2.0,5.0,low supply,0.2038,low,2.1065,0.0465,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.4381,moderate,1,10.1667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
54,Bukit Brown,Central,2026-04-17 13:00:00+08:00,0.4734,0.4734,medium,3,-0.33333334,0.9657228,critically low supply,0.0304,low,2.1065,0.0112,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.1794,low,0,10.1667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
54,Bukit Brown,Central,2026-04-17 14:00:00+08:00,0.4072,0.4072,medium,2,0.25,0.6438152,critically low supply + below yesterday baseline,0.0624,low,2.1065,0.0384,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.1807,low,0,10.1667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
54,Bukit Brown,Central,2026-04-17 17:00:00+08:00,0.5748,0.5748,medium,2,-2.0,0.6438152,critically low supply + below yesterday baseline + peak hour,0.3239,low,2.1065,0.1568,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.357,moderate,2,10.1667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
54,Bukit Brown,Central,2026-04-17 18:00:00+08:00,0.846,0.846,high,2,0.0,0.6438152,critically low supply + below yesterday baseline + peak hour,0.365,low,2.1065,0.1754,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.4705,moderate,3,10.1667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
54,Bukit Brown,Central,2026-04-17 20:00:00+08:00,0.641,0.641,medium,2,0.0,0.6438152,critically low supply + below yesterday baseline + peak hour,0.2273,low,2.1065,0.113,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3367,moderate,4,10.1667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
54,Bukit Brown,Central,2026-04-17 21:00:00+08:00,0.4557,0.4557,medium,2,0.0,0.6438152,critically low supply + below yesterday baseline,0.1286,low,2.1065,0.0683,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2275,low,0,10.1667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
54,Bukit Brown,Central,2026-04-17 22:00:00+08:00,0.6601,0.6601,medium,3,-0.33333334,0.9657228,critically low supply,0.0624,low,2.1065,0.023,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2591,moderate,1,10.1667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
54,Bukit Brown,Central,2026-04-17 23:00:00+08:00,0.5408,0.5408,medium,3,0.0,0.9657228,critically low supply,0.0304,low,2.1065,0.0112,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.203,low,0,10.1667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
54,Bukit Brown,Central,2026-04-18 01:00:00+08:00,0.5598,0.5598,medium,4,-0.25,1.2876304,critically low supply,0.0352,low,2.1065,0.0115,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2118,low,0,10.1667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
54,Bukit Brown,Central,2026-04-18 02:00:00+08:00,0.5229,0.5229,medium,4,0.0,1.2876304,critically low supply,0.0364,low,2.1065,0.0119,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.1994,low,0,10.1667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
54,Bukit Brown,Central,2026-04-18 04:00:00+08:00,0.4825,0.4825,medium,2,0.0,0.6438152,sustained depletion + critically low supply + below yesterday baseline,0.0646,low,2.1065,0.0394,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2081,low,0,10.1667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
54,Bukit Brown,Central,2026-04-18 09:00:00+08:00,0.5127,0.5127,medium,4,-0.6666667,1.2876304,critically low supply + peak hour,0.3349,low,2.1065,0.1093,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3301,moderate,1,10.1667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
54,Bukit Brown,Central,2026-04-18 14:00:00+08:00,0.7475,0.7475,high,2,-0.5,0.10526316,critically low supply + below yesterday baseline,0.0824,low,18.0,0.3722,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.4765,moderate,2,10.1667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
54,Bukit Brown,Central,2026-04-18 22:00:00+08:00,0.6977,0.6977,medium,3,-1.0,0.75,critically low supply,0.0824,low,3.0,0.0363,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2813,moderate,2,10.1667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
54,Bukit Brown,Central,2026-04-18 23:00:00+08:00,0.6891,0.6891,medium,3,0.0,1.0,critically low supply,0.0504,low,2.0,0.0181,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2639,moderate,3,10.1667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
54,Bukit Brown,Central,2026-04-19 02:00:00+08:00,0.6615,0.6615,medium,3,-0.33333334,1.0,critically low supply,0.0364,low,2.0,0.0131,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2479,low,0,10.1667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
54,Bukit Brown,Central,2026-04-19 10:00:00+08:00,0.4058,0.4058,medium,1,0.33333334,0.25,rapid depletion + sustained depletion + critically low supply + below yesterday baseline,0.2238,low,3.0,0.3392,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3761,moderate,2,10.1667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
54,Bukit Brown,Central,2026-04-19 12:00:00+08:00,0.5825,0.5825,medium,1,0.0,0.25,critically low supply + below yesterday baseline,0.0646,low,3.0,0.1928,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3663,moderate,3,10.1667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
54,Bukit Brown,Central,2026-04-19 14:00:00+08:00,0.6861,0.6861,medium,2,0.0,0.4,critically low supply + below yesterday baseline,0.0824,low,4.0,0.156,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3772,moderate,1,10.1667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
54,Bukit Brown,Central,2026-04-19 16:00:00+08:00,0.5844,0.5844,medium,3,-0.33333334,1.0,critically low supply,0.2473,low,2.0,0.089,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3158,moderate,2,10.1667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
54,Bukit Brown,Central,2026-04-19 18:00:00+08:00,0.4123,0.4123,medium,1,0.33333334,0.2,rapid depletion + sustained depletion + critically low supply + below yesterday baseline + peak hour,0.385,low,4.0,0.5966,medium,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.4676,moderate,1,10.1667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
54,Bukit Brown,Central,2026-04-19 19:00:00+08:00,0.5155,0.5155,medium,2,-0.5,1.0,critically low supply + peak hour,0.3439,low,1.0,0.11,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3352,moderate,2,10.1667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
54,Bukit Brown,Central,2026-04-19 21:00:00+08:00,0.5943,0.5943,medium,3,-0.33333334,1.5,critically low supply,0.1486,low,1.0,0.0416,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2749,moderate,1,10.1667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
54,Bukit Brown,Central,2026-04-20 02:00:00+08:00,0.7603,0.7603,high,4,-0.25,2.0,critically low supply,0.0164,low,1.0,0.0043,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.2735,moderate,1,10.1667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
54,Bukit Brown,Central,2026-04-20 08:00:00+08:00,0.5885,0.5885,medium,1,0.0,0.25,critically low supply + below yesterday baseline + peak hour,0.365,low,3.0,0.4691,medium,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.5036,moderate,2,10.1667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
54,Bukit Brown,Central,2026-04-20 09:00:00+08:00,0.4851,0.4851,medium,1,0.0,0.25,critically low supply + below yesterday baseline + peak hour,0.3149,low,3.0,0.423,medium,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.4448,moderate,3,10.1667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
54,Bukit Brown,Central,2026-04-20 10:00:00+08:00,0.5009,0.5009,medium,1,0.0,0.33333334,critically low supply + below yesterday baseline,0.2038,low,2.0,0.2386,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.367,moderate,4,10.1667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
54,Bukit Brown,Central,2026-04-20 11:00:00+08:00,0.5645,0.5645,medium,2,-0.5,0.6666667,critically low supply + below yesterday baseline,0.1023,low,2.0,0.045,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2436,low,0,10.1667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
54,Bukit Brown,Central,2026-04-20 12:00:00+08:00,0.4238,0.4238,medium,2,0.0,1.0,critically low supply,0.0446,low,1.0,0.0143,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.1684,low,0,10.1667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
54,Bukit Brown,Central,2026-04-20 13:00:00+08:00,0.725,0.725,high,2,0.0,1.0,critically low supply,0.0304,low,1.0,0.0097,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2674,moderate,1,10.1667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
54,Bukit Brown,Central,2026-04-20 14:00:00+08:00,0.6669,0.6669,medium,2,0.0,0.6666667,critically low supply + below yesterday baseline,0.0624,low,2.0,0.0275,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2615,moderate,2,10.1667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
54,Bukit Brown,Central,2026-04-20 15:00:00+08:00,0.6094,0.6094,medium,2,0.0,0.6666667,critically low supply + below yesterday baseline,0.1286,low,2.0,0.0566,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2712,moderate,3,10.1667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
54,Bukit Brown,Central,2026-04-20 19:00:00+08:00,0.4227,0.4227,medium,3,-0.33333334,1.5,critically low supply + peak hour,0.3239,low,1.0,0.0907,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2937,moderate,6,10.1667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
54,Bukit Brown,Central,2026-04-21 02:00:00+08:00,0.643,0.643,medium,3,-1.0,0.75,critically low supply,0.0164,low,3.0,0.0072,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2324,low,0,10.1667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
54,Bukit Brown,Central,2026-04-21 03:00:00+08:00,0.4761,0.4761,medium,2,0.25,0.4,critically low supply + below yesterday baseline,0.0224,low,4.0,0.1152,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2767,moderate,1,10.1667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
54,Bukit Brown,Central,2026-04-21 11:00:00+08:00,0.9233,0.9233,high,6,-2.0,3.0,critically low supply,0.1023,low,1.0,0.0246,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.3692,moderate,3,10.1667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
54,Bukit Brown,Central,2026-04-22 00:00:00+08:00,0.4091,0.4091,medium,6,-0.4,3.0,critically low supply,0.015,low,1.0,0.0036,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.1499,low,0,10.1667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
54,Bukit Brown,Central,2026-04-22 08:00:00+08:00,0.5185,0.5185,medium,1,-1.0,0.5,sustained depletion + critically low supply + below yesterday baseline + peak hour,0.365,low,1.0,0.1606,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3457,moderate,1,10.1667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
